sample_set,batch,replicate,sample_id,container_type,hplc_present,matching_measurements,hplc_status,plate_metadata_present,metadata_experiment,metadata_plate,metadata_well,metadata_media,legend_treatment_label,metadata_strain,metadata_date,metadata_comment,metadata_culture_duration_hours,metadata_od750,metadata_support,metadata_data_type,hplc_sample_code,hplc_sample_legend_present,hplc_sample_date,hplc_total_volume_centrifuged_ml_per_falcon,hplc_number_of_falcons,hplc_legend_note_1,hplc_legend_note_2,hplc_quantitative_reference_present,hplc_quantitative_reference_status,group_code,r735_mean,r735_max,r735_sum,r905_mean,r905_max,r905_sum,r1156_mean,r1156_max,r1156_sum,r1408_mean,r1408_max,r1408_sum,r1523_mean,r1523_max,r1523_sum,r1878_mean,r1878_max,r1878_sum,target_source,rhamnose_gL,xylose_gL,glucose_gL,parafac_selected_rank,parafac_score_c1,parafac_score_c2,parafac_score_c3,parafac_score_c4,parafac_score_c5,parafac_score_c6
Pavlovagyrans,1,2,E3,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,E3,F2-N3,N3,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.13320000000000001,96plate,raw,N3,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.112865,0.10150712,0.1923836,0.34087234,0.28418687,0.22860887
Pavlovagyrans,1,2,E4,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,E4,F2-N5,N5,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.12889999999999999,96plate,raw,N5,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11367833,0.058161082,0.18736812,0.37850051,0.28691098,0.22609142
Pavlovagyrans,1,2,E5,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,E5,F2-N7,N7,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.1326,96plate,raw,N7,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11185023,0.00098882396,0.17755157,0.41789143,0.27681354,0.21870346
Pavlovagyrans,1,2,E6,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,E6,F2-S2,S2,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.13289999999999999,96plate,raw,S2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11130875,0.2904,0.18777188,0.15394531,0.2807914,0.21675575
Pavlovagyrans,1,2,E7,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,E7,F2-S4,S4,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.1242,96plate,raw,S4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11566759,0.060738285,0.19263322,0.37547673,0.29531339,0.24890425
Pavlovagyrans,1,2,E8,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,E8,F2-S6,S6,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.1366,96plate,raw,S6,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11059978,0.016912314,0.18617433,0.42233774,0.2932776,0.26160883
Pavlovagyrans,1,2,E9,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,E9,F2-B1,B1,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.1283,96plate,raw,B1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11482593,0.099372323,0.19018971,0.35046968,0.28520033,0.23448824
Pavlovagyrans,1,2,F10,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,F10,F2-B3,B3,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.13300000000000001,96plate,raw,B3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12126673,0.084903421,0.20655218,0.37855921,0.29927085,0.25378995
Pavlovagyrans,1,2,F11,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,F11,F2-STD,STD,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.1429,96plate,raw,STD,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10093021,0.068566323,0.18316222,0.38135189,0.29828969,0.22435751
Pavlovagyrans,1,2,F2,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,F2,F2-N1,N1,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.14610000000000001,96plate,raw,N1,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11270916,0.19365904,0.19878662,0.25484006,0.2808294,0.21963107
Pavlovagyrans,1,2,F3,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,F3,F2-N3,N3,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.13930000000000001,96plate,raw,N3,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11289077,0.026855854,0.1863161,0.4019767,0.28516101,0.23898619
Pavlovagyrans,1,2,F4,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,F4,F2-N5,N5,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.1249,96plate,raw,N5,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11020491,0.049610107,0.18389093,0.37831445,0.28425475,0.22469013
Pavlovagyrans,1,2,F5,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,F5,F2-N7,N7,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.13270000000000001,96plate,raw,N7,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12302247,0.040762998,0.20857024,0.39795047,0.28831754,0.22561511
Pavlovagyrans,1,2,F6,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,F6,F2-S2,S2,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.1384,96plate,raw,S2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10900764,0.077548157,0.18132575,0.36150255,0.29256725,0.24193782
Pavlovagyrans,1,2,F7,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,F7,F2-S4,S4,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.1376,96plate,raw,S4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11474068,0.095314203,0.19314914,0.34492873,0.28326585,0.24029248
Pavlovagyrans,1,2,F8,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,F8,F2-S6,S6,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.13320000000000001,96plate,raw,S6,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.1232944,0.095224229,0.21504617,0.36538359,0.29864871,0.25092216
Pavlovagyrans,1,2,F9,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,F9,F2-B1,B1,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.13850000000000001,96plate,raw,B1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12164572,0.082104713,0.20501921,0.36893255,0.29210107,0.23891896
Pavlovagyrans,1,2,G10,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,G10,F2-B3,B3,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.13400000000000001,96plate,raw,B3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10829446,0.045071331,0.1975362,0.40129637,0.29703423,0.24474136
Pavlovagyrans,1,2,G11,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,G11,F2-STD,STD,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.14080000000000001,96plate,raw,STD,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11234069,0.075424775,0.20232016,0.38071071,0.31530366,0.23633682
Pavlovagyrans,1,2,G2,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,G2,F2-N1,N1,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.1474,96plate,raw,N1,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10590521,0.064830862,0.18908577,0.37843975,0.27923927,0.24266256
Pavlovagyrans,1,2,G3,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,G3,F2-N3,N3,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.13750000000000001,96plate,raw,N3,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11587729,0.068868219,0.20787092,0.38316072,0.29320971,0.23720653
Pavlovagyrans,1,2,G4,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,G4,F2-N5,N5,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.12709999999999999,96plate,raw,N5,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11818093,0.085806685,0.19756372,0.35776407,0.27928767,0.22944302
Pavlovagyrans,1,2,G5,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,G5,F2-N7,N7,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.14430000000000001,96plate,raw,N7,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11090299,0.047281943,0.18838782,0.38047433,0.2723484,0.21766861
Pavlovagyrans,1,2,G6,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,G6,F2-S2,S2,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.1371,96plate,raw,S2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11051149,0.041998357,0.18726453,0.39163245,0.2919992,0.24915865
Pavlovagyrans,1,2,G7,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,G7,F2-S4,S4,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.13420000000000001,96plate,raw,S4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10987168,0.085617623,0.20156394,0.35517029,0.29558322,0.24567845
Pavlovagyrans,1,2,G8,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,G8,F2-S6,S6,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.1331,96plate,raw,S6,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.1189122,0.1030612,0.19815025,0.33283923,0.28637906,0.25952753
Pavlovagyrans,1,2,G9,Plate,False,EEM only,reference workbook missing from local extraction,True,1,2,G9,F2-B1,B1,Pavlova gyrans,2026-02-17T00:00:00Z,EEM trial,0,0.13200000000000001,96plate,raw,B1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.13111356,0.056788118,0.2238,0.39339834,0.31031542,0.24838326
Pavlovagyrans,1,3,B10,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,B10,F2-B2,B2,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.14449999999999999,96plate,raw,B2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.13247557,0.58358274,0.42789714,0.47481556,0.71862488,0.6518681
Pavlovagyrans,1,3,B11,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,B11,F2-B4,B4,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15909999999999999,96plate,raw,B4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11538308,0.22541339,0.3824446,0.79341452,0.72142602,0.68265665
Pavlovagyrans,1,3,B2,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,B2,F2-N0,N0,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.16170000000000001,96plate,raw,N0,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.14264685,0.45668078,0.43633393,0.50707883,0.65990239,0.63920521
Pavlovagyrans,1,3,B3,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,B3,F2-N2,N2,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.1527,96plate,raw,N2,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.1390531,0.42321623,0.43629259,0.56556901,0.7015782,0.65138692
Pavlovagyrans,1,3,B4,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,B4,F2-N4,N4,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15820000000000001,96plate,raw,N4,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.14126242,0.34114842,0.43368503,0.62790512,0.68657423,0.64822843
Pavlovagyrans,1,3,B5,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,B5,F2-N6,N6,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.14380000000000001,96plate,raw,N6,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12783759,0.44223353,0.38975708,0.50670738,0.65715242,0.58334557
Pavlovagyrans,1,3,B6,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,B6,F2-S1,S1,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15609999999999999,96plate,raw,S1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.14205288,0.02553643,0.42277334,0.91214087,0.7138584,0.71292081
Pavlovagyrans,1,3,B7,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,B7,F2-S3,S3,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.14960000000000001,96plate,raw,S3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.17594299,0.52038688,0.51742808,0.49655031,0.71895308,0.69758507
Pavlovagyrans,1,3,B8,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,B8,F2-S5,S5,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15160000000000001,96plate,raw,S5,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.15874713,0.55648394,0.46924507,0.51535298,0.7425316,0.68694
Pavlovagyrans,1,3,B9,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,B9,F2-S7,S7,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15190000000000001,96plate,raw,S7,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12739603,0.60213318,0.40573956,0.42028783,0.68067794,0.63824027
Pavlovagyrans,1,3,C10,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,C10,F2-B2,B2,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15040000000000001,96plate,raw,B2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11770811,0.21459678,0.37489477,0.76028218,0.69404989,0.66599741
Pavlovagyrans,1,3,C11,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,C11,F2-B4,B4,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.14860000000000001,96plate,raw,B4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12273727,0.25860981,0.40455042,0.7677411,0.7177168,0.68089692
Pavlovagyrans,1,3,C2,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,C2,F2-N0,N0,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.1573,96plate,raw,N0,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12736932,0.45937979,0.40211056,0.50945425,0.66403744,0.64002448
Pavlovagyrans,1,3,C3,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,C3,F2-N2,N2,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15210000000000001,96plate,raw,N2,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.13809681,0.79432871,0.4180536,0.31802485,0.74959354,0.62746001
Pavlovagyrans,1,3,C4,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,C4,F2-N4,N4,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15129999999999999,96plate,raw,N4,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11657619,0.58019104,0.3682764,0.41315292,0.6768874,0.59193428
Pavlovagyrans,1,3,C5,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,C5,F2-N6,N6,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15310000000000001,96plate,raw,N6,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11933054,0.44640897,0.35933113,0.57764283,0.71818666,0.59251747
Pavlovagyrans,1,3,C6,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,C6,F2-S1,S1,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.1507,96plate,raw,S1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12875889,0.57228489,0.39103625,0.41066549,0.67114893,0.62068688
Pavlovagyrans,1,3,C7,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,C7,F2-S3,S3,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.14879999999999999,96plate,raw,S3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.14940577,0.36306465,0.44952617,0.56883945,0.66596097,0.6690198
Pavlovagyrans,1,3,C8,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,C8,F2-S5,S5,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15079999999999999,96plate,raw,S5,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.1402909,0.65580413,0.41927066,0.40505953,0.72278172,0.63969133
Pavlovagyrans,1,3,C9,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,C9,F2-S7,S7,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15190000000000001,96plate,raw,S7,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11715513,0.53429719,0.36872343,0.44479135,0.65895016,0.62097949
Pavlovagyrans,1,3,D10,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,D10,F2-B2,B2,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15179999999999999,96plate,raw,B2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.12780582,0.46587513,0.40367552,0.55541121,0.69796288,0.65747598
Pavlovagyrans,1,3,D11,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,D11,F2-B4,B4,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.15970000000000001,96plate,raw,B4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.11624704,0.4578289,0.39027953,0.58713977,0.69808713,0.65848771
Pavlovagyrans,1,3,D2,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,D2,F2-N0,N0,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.16339999999999999,96plate,raw,N0,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.13493902,0.53726098,0.43008518,0.42623992,0.64565155,0.6347971
Pavlovagyrans,1,3,D3,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,D3,F2-N2,N2,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.14779999999999999,96plate,raw,N2,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.1029329,0.53764424,0.32455214,0.46634474,0.67972731,0.58929585
Pavlovagyrans,1,3,D4,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,D4,F2-N4,N4,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.16550000000000001,96plate,raw,N4,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10406886,0.54497735,0.32308,0.47619202,0.6952488,0.58912381
Pavlovagyrans,1,3,D5,Plate,False,EEM only,reference workbook missing from local extraction,True,1,3,D5,F2-N6,N6,Pavlova gyrans,2026-02-18T00:00:00Z,EEM trial,0,0.1585,96plate,raw,N6,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,,,,,,,,,,,,,,,,,,,non_numeric_treatment,,,,6,0.10711829,0.53179891,0.32946412,0.45838504,0.67610011,0.55701864
