sample_set,batch,replicate,sample_id,container_type,eem_present,raman_present,hplc_present,matching_measurements,eem_file,raman_file,hplc_status,plate_metadata_present,eem_plate_metadata_present,raman_plate_metadata_present,metadata_experiment,metadata_plate,metadata_well,metadata_media,legend_treatment_label,metadata_strain,metadata_date,metadata_comment,metadata_culture_duration_hours,metadata_od750,metadata_support,metadata_data_type,hplc_sample_code,hplc_sample_legend_present,hplc_sample_date,hplc_total_volume_centrifuged_ml_per_falcon,hplc_number_of_falcons,hplc_legend_note_1,hplc_legend_note_2,hplc_quantitative_reference_present,hplc_quantitative_reference_status,group_code,eem_available,raman_available,raman_crop_mean,raman_crop_max,raman_crop_sum,r735_mean,r735_max,r735_sum,r905_mean,r905_max,r905_sum,r1156_mean,r1156_max,r1156_sum,r1408_mean,r1408_max,r1408_sum,r1523_mean,r1523_max,r1523_sum,r1878_mean,r1878_max,r1878_sum,raman_ratio_1523_1156,raman_ratio_905_735,eem_raw_mean,eem_raw_max,eem_clean_mean,eem_clean_max,eem_over_fraction_total,eem_clean_valid_fraction,eem_h1_ex380_em400,eem_h2_ex380_em420,eem_h3_ex400_em420,eem_h4_ex400_em440,eem_h5_ex420_em460,eem_h6_ex440_em480,target_source,rhamnose_gL,xylose_gL,glucose_gL
Pavlovagyrans,1,1,C4,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_C4.csv,,reference workbook missing from local extraction,True,True,False,1,1,C4,F2-N4,N4,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.105,96plate,raw,N4,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5966.570776,193290.000000,7153.879310,193290.000000,0.130952,0.690476,,8445.000000,,1955.000000,778.000000,571.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,C5,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_C5.csv,,reference workbook missing from local extraction,True,True,False,1,1,C5,F2-N6,N6,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1048,96plate,raw,N6,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6443.506849,199215.000000,7756.678161,199215.000000,0.130952,0.690476,,9579.000000,,2240.000000,863.000000,620.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,C6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_C6.csv,,reference workbook missing from local extraction,True,True,False,1,1,C6,F2-S1,S1,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1053,96plate,raw,S1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6042.392694,192484.000000,7258.701149,192484.000000,0.130952,0.690476,,8138.000000,,1684.000000,708.000000,531.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,C7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_C7.csv,,reference workbook missing from local extraction,True,True,False,1,1,C7,F2-S3,S3,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1087,96plate,raw,S3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6332.821918,193418.000000,7589.597701,193418.000000,0.130952,0.690476,,8585.000000,,1934.000000,724.000000,567.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,C8,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_C8.csv,,reference workbook missing from local extraction,True,True,False,1,1,C8,F2-S5,S5,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1024,96plate,raw,S5,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,7016.625571,212689.000000,8419.126437,212689.000000,0.130952,0.690476,,9535.000000,,2039.000000,810.000000,643.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,C9,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_C9.csv,,reference workbook missing from local extraction,True,True,False,1,1,C9,F2-S7,S7,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1019,96plate,raw,S7,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6580.050228,203340.000000,7887.574713,203340.000000,0.130952,0.690476,,9189.000000,,2113.000000,841.000000,602.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,D10,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_D10.csv,,reference workbook missing from local extraction,True,True,False,1,1,D10,F2-B2,B2,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.10440000000000001,96plate,raw,B2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6158.191781,198452.000000,7322.982759,198452.000000,0.130952,0.690476,,8369.000000,,1868.000000,770.000000,581.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,D11,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_D11.csv,,reference workbook missing from local extraction,True,True,False,1,1,D11,F2-B4,B4,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1067,96plate,raw,B4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6151.237443,200039.000000,7318.534483,200039.000000,0.130952,0.690476,,8559.000000,,2116.000000,816.000000,571.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,D2,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_D2.csv,,reference workbook missing from local extraction,True,True,False,1,1,D2,F2-N0,N0,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1144,96plate,raw,N0,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6066.260274,193507.000000,7275.844828,193507.000000,0.130952,0.690476,,8230.000000,,1922.000000,792.000000,576.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,D3,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_D3.csv,,reference workbook missing from local extraction,True,True,False,1,1,D3,F2-N2,N2,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.107,96plate,raw,N2,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5987.273973,191105.000000,7174.603448,191105.000000,0.130952,0.690476,,8233.000000,,1892.000000,704.000000,557.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,D4,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_D4.csv,,reference workbook missing from local extraction,True,True,False,1,1,D4,F2-N4,N4,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1105,96plate,raw,N4,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5972.835616,185408.000000,7136.465517,185408.000000,0.130952,0.690476,,8394.000000,,1934.000000,729.000000,579.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,D5,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_D5.csv,,reference workbook missing from local extraction,True,True,False,1,1,D5,F2-N6,N6,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1024,96plate,raw,N6,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5991.315068,190978.000000,7142.482759,190978.000000,0.130952,0.690476,,8511.000000,,1917.000000,750.000000,577.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,D6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_D6.csv,,reference workbook missing from local extraction,True,True,False,1,1,D6,F2-S1,S1,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1052,96plate,raw,S1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6360.826484,191748.000000,7629.603448,191748.000000,0.130952,0.690476,,8843.000000,,1877.000000,763.000000,589.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,D7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_D7.csv,,reference workbook missing from local extraction,True,True,False,1,1,D7,F2-S3,S3,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1095,96plate,raw,S3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6377.018265,194118.000000,7628.557471,194118.000000,0.130952,0.690476,,8499.000000,,1751.000000,797.000000,571.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,D8,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_D8.csv,,reference workbook missing from local extraction,True,True,False,1,1,D8,F2-S5,S5,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1066,96plate,raw,S5,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5973.671233,187725.000000,7115.591954,187725.000000,0.130952,0.690476,,8398.000000,,1826.000000,727.000000,558.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,D9,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_D9.csv,,reference workbook missing from local extraction,True,True,False,1,1,D9,F2-S7,S7,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1103,96plate,raw,S7,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6355.442922,197116.000000,7575.500000,197116.000000,0.130952,0.690476,,8741.000000,,2090.000000,787.000000,595.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,E10,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_E10.csv,,reference workbook missing from local extraction,True,True,False,1,1,E10,F2-B3,B3,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1026,96plate,raw,B3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6150.287671,196921.000000,7317.189655,196921.000000,0.130952,0.690476,,8318.000000,,1910.000000,772.000000,572.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,E11,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_E11.csv,,reference workbook missing from local extraction,True,True,False,1,1,E11,F2-STD,STD,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.11700000000000001,96plate,raw,STD,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6189.187215,198989.000000,7370.454023,198989.000000,0.130952,0.690476,,8274.000000,,1878.000000,740.000000,573.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,E2,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_E2.csv,,reference workbook missing from local extraction,True,True,False,1,1,E2,F2-N1,N1,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1089,96plate,raw,N1,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5929.342466,190137.000000,7124.626437,190137.000000,0.130952,0.690476,,8092.000000,,1658.000000,778.000000,555.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,E3,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_E3.csv,,reference workbook missing from local extraction,True,True,False,1,1,E3,F2-N3,N3,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.11840000000000001,96plate,raw,N3,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5949.041096,190121.000000,7135.850575,190121.000000,0.130952,0.690476,,8152.000000,,1693.000000,779.000000,563.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,E4,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_E4.csv,,reference workbook missing from local extraction,True,True,False,1,1,E4,F2-N5,N5,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1048,96plate,raw,N5,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5836.059361,188522.000000,6991.500000,188522.000000,0.130952,0.690476,,8262.000000,,1906.000000,764.000000,560.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,E5,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_E5.csv,,reference workbook missing from local extraction,True,True,False,1,1,E5,F2-N7,N7,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1082,96plate,raw,N7,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5477.598174,178933.000000,6556.862069,178933.000000,0.130952,0.690476,,7870.000000,,1765.000000,744.000000,547.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,E6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_E6.csv,,reference workbook missing from local extraction,True,True,False,1,1,E6,F2-S2,S2,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1046,96plate,raw,S2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6043.721461,188854.000000,7226.287356,188854.000000,0.130952,0.690476,,8420.000000,,1695.000000,760.000000,548.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,E7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_E7.csv,,reference workbook missing from local extraction,True,True,False,1,1,E7,F2-S4,S4,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,9.7500000000000003E-2,96plate,raw,S4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6126.397260,191358.000000,7312.534483,191358.000000,0.130952,0.690476,,8064.000000,,1693.000000,731.000000,536.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,E8,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_E8.csv,,reference workbook missing from local extraction,True,True,False,1,1,E8,F2-S6,S6,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.105,96plate,raw,S6,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5979.022831,189474.000000,7136.890805,189474.000000,0.130952,0.690476,,8048.000000,,1649.000000,708.000000,551.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,E9,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_E9.csv,,reference workbook missing from local extraction,True,True,False,1,1,E9,F2-B1,B1,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.108,96plate,raw,B1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5925.164384,189316.000000,7021.172414,189316.000000,0.130952,0.690476,,7913.000000,,1786.000000,739.000000,548.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,F10,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_F10.csv,,reference workbook missing from local extraction,True,True,False,1,1,F10,F2-B3,B3,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1052,96plate,raw,B3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6192.474886,198903.000000,7360.057471,198903.000000,0.130952,0.690476,,8025.000000,,1858.000000,713.000000,553.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,F11,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_F11.csv,,reference workbook missing from local extraction,True,True,False,1,1,F11,F2-STD,STD,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1236,96plate,raw,STD,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5953.401826,192279.000000,7037.666667,192279.000000,0.130952,0.690476,,7694.000000,,1757.000000,695.000000,533.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,F2,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_F2.csv,,reference workbook missing from local extraction,True,True,False,1,1,F2,F2-N1,N1,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1108,96plate,raw,N1,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6041.858447,193488.000000,7248.396552,193488.000000,0.130952,0.690476,,7919.000000,,1810.000000,736.000000,516.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,F3,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_F3.csv,,reference workbook missing from local extraction,True,True,False,1,1,F3,F2-N3,N3,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.11169999999999999,96plate,raw,N3,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5783.018265,185985.000000,6946.454023,185985.000000,0.130952,0.690476,,7913.000000,,1782.000000,691.000000,545.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,F4,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_F4.csv,,reference workbook missing from local extraction,True,True,False,1,1,F4,F2-N5,N5,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1048,96plate,raw,N5,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5759.073059,189044.000000,6884.856322,189044.000000,0.130952,0.690476,,8001.000000,,1671.000000,740.000000,530.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,F5,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_F5.csv,,reference workbook missing from local extraction,True,True,False,1,1,F5,F2-N7,N7,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1074,96plate,raw,N7,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,5904.890411,189520.000000,7062.258621,189520.000000,0.130952,0.690476,,8481.000000,,1979.000000,801.000000,552.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,F6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_F6.csv,,reference workbook missing from local extraction,True,True,False,1,1,F6,F2-S2,S2,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.10539999999999999,96plate,raw,S2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6063.369863,190573.000000,7252.729885,190573.000000,0.130952,0.690476,,7929.000000,,1660.000000,680.000000,523.000000,non_numeric_treatment,,,
Pavlovagyrans,1,1,F7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_001_F7.csv,,reference workbook missing from local extraction,True,True,False,1,1,F7,F2-S4,S4,Pavlova gyrans,2026-02-16T00:00:00Z,EEM trial,0,0.1043,96plate,raw,S4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder,EG,True,False,,,,,,,,,,,,,,,,,,,,,,,,6059.410959,188906.000000,7246.419540,188906.000000,0.130952,0.690476,,8163.000000,,1764.000000,752.000000,545.000000,non_numeric_treatment,,,
